X,Y,f_L
0.16,0.88,0.1911063245819005
0.16,0.9,0.1768158865399421
0.16,0.92,0.16318454809652344
0.16,0.9400000000000001,0.1501652825189824
0.16,0.96,0.13771168863119995
0.16,0.98,0.1257787733489084
0.16,1.0,0.11432362348095258
0.18,0.0,0.9374996168200025
0.18,0.02,0.951956901343928
0.18,0.04,0.9638483897563598
0.18,0.06,0.9731047786209344
0.18,0.08,0.9796784033392993
0.18,0.1,0.9835438549836972
0.18,0.12,0.9846982877293586
0.18,0.14,0.9831614096198377
0.18,0.16,0.9789751554359245
0.18,0.18,0.9722030465471417
0.18,0.2,0.962929248657796
0.18,0.22,0.9512573441722068
0.18,0.24,0.937308841356459
0.18,0.26,0.9212214474367024
0.18,0.28,0.9031471371295161
0.18,0.3,0.8832500517474758
0.18,0.32,0.8617042668811399
0.18,0.34,0.8386914686668567
0.18,0.36,0.8143985797703888
0.18,0.38,0.7890153764351753
0.18,0.4,0.7627321372704483
0.18,0.42,0.7357373629205172
0.18,0.44,0.7082156034160358
0.18,0.46,0.6803454269341821
0.18,0.48,0.6522975599776345
0.18,0.5,0.6242332247264479
0.18,0.52,0.5963026946375871
0.18,0.54,0.5686440843865735
0.18,0.56,0.5413823850907733
0.18,0.58,0.5146287505508395
0.18,0.6,0.4884800351189948
0.18,0.62,0.4630185788670051
0.18,0.64,0.43831223109023415
0.18,0.66,0.41441459894263405
0.18,0.68,0.3913655042324139
0.18,0.7000000000000001,0.36919162818551
0.18,0.72,0.34790732135327007
0.18,0.74,0.3275155538343244
0.18,0.76,0.30800897961366236
0.18,0.78,0.2893710880930154
0.18,0.8,0.2715774157786152
0.18,0.8200000000000001,0.2545967915735616
0.18,0.84,0.23839259014797487
0.18,0.86,0.22292396937540826
0.18,0.88,0.2081470697643899
0.18,0.9,0.1940161561085763
0.18,0.92,0.18048468415248398
0.18,0.9400000000000001,0.1675062778446623
0.18,0.96,0.1550356056489496
0.18,0.98,0.14302914733159316
0.18,1.0,0.131445845565791
0.2,0.0,0.9262009879505217
0.2,0.02,0.9406728158504548
0.2,0.04,0.9526280022523631
0.2,0.06,0.9619991897536052
0.2,0.08,0.9687403711232908
0.2,0.1,0.972827482841651
0.2,0.12,0.9742586916977297
0.2,0.14,0.973054367410821
0.2,0.16,0.9692567402447286
0.2,0.18,0.962929248657796
0.2,0.2,0.9541555880303155
0.2,0.22,0.9430384772901298
0.2,0.24,0.9296981656779946
0.2,0.26,0.9142707068268289
0.2,0.28,0.8969060316565372
0.2,0.3,0.8777658552079957
0.2,0.32,0.8570214553743778
0.2,0.34,0.8348513634746577
0.2,0.36,0.8114390077148543
0.2,0.38,0.7869703507827662
0.2,0.4,0.7616315621303821
0.2,0.42,0.7356067639464913
0.2,0.44,0.7090758874633989
0.2,0.46,0.6822126731488051
0.2,0.48,0.6551828445967133
0.2,0.5,0.6281424816537959
0.2,0.52,0.601236613615087
0.2,0.54,0.574598048317814
0.2,0.56,0.5483464477812584
0.2,0.58,0.5225876558106838
0.2,0.6,0.4974132778285595
0.2,0.62,0.47290050823408986
0.2,0.64,0.4491121959308124
0.2,0.66,0.4260971343983211
0.2,0.68,0.40389055890066444
0.2,0.7000000000000001,0.38251483018783083
0.2,0.72,0.3619802814085281
0.2,0.74,0.34228620294553613
0.2,0.76,0.32342193852538265
0.2,0.78,0.30536806524120624
0.2,0.8,0.288097630044707
0.2,0.8200000000000001,0.2715774157786153
0.2,0.84,0.25576921089057075
0.2,0.86,0.2406310585369129
0.2,0.88,0.22611846278569625
0.2,0.9,0.21218553199035478
0.2,0.92,0.19878604205229317
0.2,0.9400000000000001,0.1858744051432746
0.2,0.96,0.1734065324376134
0.2,0.98,0.16134058243248314
0.2,1.0,0.14963758943848993
0.22,0.0,0.9123900371473062
0.22,0.02,0.9268561741772324
0.22,0.04,0.9388626476284591
0.22,0.06,0.9483443080271389
0.22,0.08,0.9552570117243425
0.22,0.1,0.9595781883226397
0.22,0.12,0.9613071042791224
0.22,0.14,0.9604648159123641
0.22,0.16,0.9570938109988875
0.22,0.18,0.9512573441722068
0.22,0.2,0.9430384772901298
0.22,0.22,0.9325388416704121
0.22,0.24,0.9198771444729337
0.22,0.26,0.9051874463992113
0.22,0.28,0.8886172421709193
0.22,0.3,0.8703253788377958
0.22,0.32,0.8504798497702301
0.22,0.34,0.8292555041522327
0.22,0.36,0.8068317128680726
0.22,0.38,0.7833900318555401
0.22,0.4,0.7591119032888213
0.22,0.42,0.7341764333853634
0.22,0.44,0.7087582832563473
0.22,0.46,0.6830257061115999
0.22,0.48,0.657138760376275
0.22,0.5,0.6312477239820963
0.22,0.52,0.6054917303751961
0.22,0.54,0.5799976417581504
0.22,0.56,0.5548791698823763
0.22,0.58,0.5302362494559199
0.22,0.6,0.5061546640552299
0.22,0.62,0.4827059194460876
0.22,0.64,0.45994735453765984
0.22,0.66,0.43792247591224936
0.22,0.68,0.4166614980754752
0.22,0.7000000000000001,0.39618206832564384
0.22,0.72,0.37649015249864504
0.22,0.74,0.3575810558402321
0.22,0.76,0.3394405519080772
0.22,0.78,0.3220460917115115
0.22,0.8,0.30536806524120624
0.22,0.8200000000000001,0.28937108809301526
0.22,0.84,0.27401528700523686
0.22,0.86,0.2592575597505024
0.22,0.88,0.24505278688679039
0.22,0.9,0.2313549753038061
0.22,0.92,0.21811831622336608
0.22,0.9400000000000001,0.20529814324496662
0.22,0.96,0.19285177908948498
0.22,0.98,0.18073926280570923
0.22,1.0,0.16892395229049947
0.24,0.0,0.8961857796775576
0.24,0.02,0.910627502145617
0.24,0.04,0.9226740647201735
0.24,0.06,0.9322627793624902
0.24,0.08,0.9393515662689994
0.24,0.1,0.9439194924435789
0.24,0.12,0.945967010190103
0.24,0.14,0.9455158890437058
0.24,0.16,0.9426088405606297
0.24,0.18,0.937308841356459
0.24,0.2,0.9296981656779946
0.24,0.22,0.9198771444729337
0.24,0.24,0.9079626732468103
0.24,0.26,0.8940864958400974
0.24,0.28,0.8783932955042703
0.24,0.3,0.8610386282040193
0.24,0.32,0.842186735842209
0.24,0.34,0.8220082790338227
0.24,0.36,0.8006780301064027
0.24,0.38,0.7783725671618557
0.24,0.4,0.7552680093055768
0.24,0.42,0.7315378315639549
0.24,0.44,0.7073507956221774
0.24,0.46,0.6828690293922166
0.24,0.48,0.6582462846545462
0.24,0.5,0.6336263977096059
0.24,0.52,0.6091419732406279
0.24,0.54,0.5849133065504712
0.24,0.56,0.5610475541181595
0.24,0.58,0.5376381571533654
0.24,0.6,0.514764517633901
0.24,0.62,0.49249192131130254
0.24,0.64,0.4708716974727944
0.24,0.66,0.4499416009528885
0.24,0.68,0.4297263980793808
0.24,0.7000000000000001,0.41023863498604624
0.24,0.72,0.3914795640806893
0.24,0.74,0.37344020245792053
0.24,0.76,0.3561024947090926
0.24,0.78,0.3394405519080772
0.24,0.8,0.32342193852538254
0.24,0.8200000000000001,0.30800897961366236
0.24,0.84,0.2931600617703852
0.24,0.86,0.27883090306190056
0.24,0.88,0.2649757692211305
0.24,0.9,0.2515486159348251
0.24,0.92,0.2385041398366716
0.24,0.9400000000000001,0.22579872383753266
0.24,0.96,0.2133912655710236
0.24,0.98,0.2012438809303657
0.24,1.0,0.18932247784330822
0.26,0.0,0.877724340362249
0.26,0.02,0.8921245636590902
0.26,0.04,0.9042013044674353
0.26,0.06,0.9138945794501587
0.26,0.08,0.9211645654928537
0.26,0.1,0.9259921067784898
0.26,0.12,0.9283789261135322
0.26,0.14,0.9283475343426769
0.26,0.16,0.9259408375238121
0.26,0.18,0.9212214474367024
0.26,0.2,0.9142707068268289
0.26,0.22,0.9051874463992113
0.26,0.24,0.8940864958400974
0.26,0.26,0.8810969759299848
0.26,0.28,0.8663604030046371
0.26,0.3,0.8500286405221689
0.26,0.32,0.8322617352226858
0.26,0.34,0.8132256772615865
0.26,0.36,0.7930901247195841
0.26,0.38,0.7720261330257844
0.26,0.4,0.7502039290817111
0.26,0.42,0.7277907682735046
0.26,0.44,0.7049489101575053
0.26,0.46,0.6818337454714946
0.26,0.48,0.658592103347798
0.26,0.5,0.6353607632875511
0.26,0.52,0.6122651917114417
0.26,0.54,0.5894185178530356
0.26,0.56,0.5669207585327577
0.26,0.58,0.5448582960712463
0.26,0.6,0.5233036083951893
0.26,0.62,0.5023152453763317
0.26,0.64,0.48193804073582996
0.26,0.66,0.46220354454102747
0.26,0.68,0.4431306575058685
0.26,0.7000000000000001,0.42472644505019247
0.26,0.72,0.4069871064310275
0.26,0.74,0.3898990722673763
0.26,0.76,0.37344020245792053
0.26,0.78,0.3575810558402321
0.26,0.8,0.342286202945536
0.26,0.8200000000000001,0.3275155538343244
0.26,0.84,0.313225674210734
0.26,0.86,0.29937106475083813
0.26,0.88,0.2859053807751059
0.26,0.9,0.2727825719734449
0.26,0.92,0.25995792477219126
0.26,0.9400000000000001,0.24738899303254677
0.26,0.96,0.2350364060048427
0.26,0.98,0.2228645457494923
0.26,1.0,0.2108420894938154
0.28,0.0,0.8571571475259342
0.28,0.02,0.8715005256131878
0.28,0.04,0.8835988694900144
0.28,0.06,0.8933951317792966
0.28,0.08,0.9008519300594845
0.28,0.1,0.9059520199160833
0.28,0.12,0.9086984771208909
0.28,0.14,0.909114583121315
0.28,0.16,0.9072434137800418
0.28,0.18,0.9031471371295161
0.28,0.2,0.8969060316565372
0.28,0.22,0.8886172421709193
0.28,0.24,0.8783932955042703
0.28,0.26,0.8663604030046371
0.28,0.28,0.8526565809261184
0.28,0.3,0.837429623260805
0.28,0.32,0.8208349642427323
0.28,0.34,0.803033469609141
0.28,0.36,0.7841891966941642
0.28,0.38,0.7644671635375264
0.28,0.4,0.7440311664222422
0.28,0.42,0.7230416836392194
0.28,0.44,0.7016539008630305
0.28,0.46,0.6800158903813132
0.28,0.48,0.6582669726370985
0.28,0.5,0.6365362842202649
0.28,0.52,0.6149415716942538
0.28,0.54,0.5935882255884847
0.28,0.56,0.572568563651627
0.28,0.58,0.5519613671734701
0.28,0.6,0.5318316689688268
0.28,0.62,0.5122307865956045
0.28,0.64,0.49319658966230634
0.28,0.66,0.47475398576814126
0.28,0.68,0.45691560579856605
0.28,0.7000000000000001,0.4396826660422092
0.28,0.72,0.4230459819569246
0.28,0.74,0.4069871064310275
0.28,0.76,0.3914795640806893
0.28,0.78,0.37649015249864504
0.28,0.8,0.3619802814085281
0.28,0.8200000000000001,0.34790732135326996
0.28,0.84,0.3342259348107149
0.28,0.86,0.32088936442800414
0.28,0.88,0.3078506553309831
0.28,0.9,0.2950637911201885
0.28,0.92,0.28248472612930464
0.28,0.9400000000000001,0.2700722997101899
0.28,0.96,0.2577890216343753
0.28,0.98,0.24560172107916456
0.28,1.0,0.23348205501518926
0.3,0.0,0.8346489521798734
0.3,0.02,0.8489219464493541
0.3,0.04,0.8610346762376412
0.3,0.06,0.8709332477092989
0.3,0.08,0.8785828929398102
0.3,0.1,0.8839684065549255
0.3,0.12,0.8870942968735821
0.3,0.14,0.887984646106852
0.3,0.16,0.8866826798381335
0.3,0.18,0.8832500517474758
0.3,0.2,0.8777658552079957
0.3,0.22,0.8703253788377958
0.3,0.24,0.8610386282040193
0.3,0.26,0.8500286405221689
0.3,0.28,0.837429623260805
0.3,0.3,0.8233849509512042
0.3,0.32,0.808045057133107
0.3,0.34,0.7915652601806492
0.3,0.36,0.7741035627075991
0.3,0.38,0.7558184643310614
0.3,0.4,0.7368668267833697
0.3,0.42,0.7174018287306101
0.3,0.44,0.6975710452319334
0.3,0.46,0.677514683624831
0.3,0.48,0.6573640038335375
0.3,0.5,0.6372399467710747
0.3,0.52,0.6172519897523211
0.3,0.54,0.5974972427764471
0.3,0.56,0.5780597942977963
0.3,0.58,0.5590103098120425
0.3,0.6,0.5404058813646013
0.3,0.62,0.5222901210610983
0.3,0.64,0.5046934869372675
0.3,0.66,0.4876338252292229
0.3,0.68,0.471117109262598
0.3,0.7000000000000001,0.4551383519235209
0.3,0.72,0.4396826660422092
0.3,0.74,0.42472644505019247
0.3,0.76,0.41023863498604624
0.3,0.78,0.39618206832564384
0.3,0.8,0.3825148301878306
0.3,0.8200000000000001,0.36919162818551
0.3,0.84,0.35616513851121717
0.3,0.86,0.3433873027082445
0.3,0.88,0.33081055191529246
0.3,0.9,0.3183889381078539
